index,CAMIS,DBA,PHONE,loc,INSPECTION DATE,GRADE,new_grade,yelp_rating,yelp_categories,yelp_review_count,goog_lat,goog_lng
21173,41154306,LITTLE ITALY M & O PIZZA RESTAURANT,7184559200,"876 BROADWAY, BROOKLYN, 11206",2017-03-10,A,A,3.0,"[u'pizza', u'italian', u'sandwiches']",12.0,40.698115,-73.937771
21174,41154226,LAS RAMBLAS,6464157924,"170 WEST    4 STREET, MANHATTAN, 10014",2016-05-05,A,A,4.0,[u'tapasmallplates'],584.0,40.7320189,-74.0016271
21175,41154194,NATURALLY DELICIOUS CATERERS,7182373727,"487 COURT STREET, BROOKLYN, 11231",2016-07-28,A,A,5.0,"[u'catering', u'wedding_planning', u'eventplanning']",72.0,40.6762066,-73.99886459999998
21176,41154087,CHRISTOS STEAKHOUSE,7187778400,"4108 23 AVENUE, QUEENS, 11105",2017-03-31,,B,4.0,"[u'steak', u'greek']",270.0,40.770410399999996,-73.9072286
21177,41153944,MEZCULEROS  MEXICAN RESTAURANT,7184944547,"20 BRADLEY AVE, STATEN ISLAND, 10314",2016-09-27,A,A,,,,40.611796999999996,-74.132595
21178,41153872,THE MANSION,2125358888,"1634 YORK AVENUE, MANHATTAN, 10028",2016-04-11,A,A,,,,40.7759621,-73.9467767
21179,41153718,DUMONT BURGER,7183846127,"314 BEDFORD AVENUE, BROOKLYN, 11249",2016-08-20,A,A,3.5,[u'burgers'],679.0,40.7136831,-73.9621056
21180,41153717,FRESCO PIZZA AND PASTA,7182925744,"560 EAST  149 STREET, BRONX, 10455",2017-02-08,B,B,4.0,"[u'italian', u'burgers', u'pizza']",63.0,40.8143495,-73.91317649999998
21181,41153678,HAPPINESS LOUNGE,3472409591,"1458 ST JOHNS PLACE, BROOKLYN, 11213",2017-01-18,A,A,5.0,[u'lounges'],1.0,40.670255,-73.93004300000001
21182,41153530,RED HOUSE KITCHEN,7182615601,"7147 YELLOWSTONE BOULEVARD, QUEENS, 11375",2017-02-27,A,A,3.0,[u'chinese'],42.0,40.721199799999994,-73.8548496
21183,41153445,TACK'S CHINESE TAKE OUT,7189839854,"11 HOLDEN BLVD, STATEN ISLAND, 10314",2016-05-19,A,A,4.0,[u'chinese'],49.0,40.6046525,-74.1211853
21184,41153301,MACDOUGAL STREET ALE HOUSE,2122540006,"122 MACDOUGAL STREET, MANHATTAN, 10012",2016-08-24,A,A,3.0,[u'sportsbars'],84.0,40.7299696,-74.000537
21185,41153141,TANAKA,2123086976,"222 EAST   51 STREET, MANHATTAN, 10022",2016-09-19,A,A,3.5,[u'sushi'],119.0,40.7560621,-73.9693824
21186,41153089,SUBWAY,347_215_29,"680 ARTHUR KILL ROAD, STATEN ISLAND, 10308",2016-04-19,A,A,,,,40.5598468,-74.16386580000002
21187,41153001,MEENA HOUSE CAFE,7182383274,"476 BAYRIDGE AVENUE, BROOKLYN, 11220",2016-05-23,A,A,4.0,"[u'cafes', u'egyptian']",11.0,40.6336602,-74.02143050000001
21188,41152996,LUIGIS GRILL PIZZA,2122458432,"936 8 AVENUE, MANHATTAN, 10019",2017-04-12,,,3.5,"[u'pizza', u'italian']",94.0,40.765663599999996,-73.983645
21189,41152958,LUCKY ZHANG'S FAMILY,7184393366,"5622 8 AVENUE, BROOKLYN, 11220",2016-06-06,A,A,3.5,[u'chinese'],18.0,40.637311,-74.00765320000001
21190,41152867,GUY & GALLARD,2122797373,"339 7 AVENUE, MANHATTAN, 10001",2016-07-12,A,A,3.0,"[u'coffee', u'delis', u'gourmet']",90.0,40.7474172,-73.99282120000001
21191,41152865,PEYTON'S ALL NUDE PLAY PEN,7187888508,"3901 2 AVENUE, BROOKLYN, 11232",2017-02-22,A,A,,,,40.6550053,-74.0103468
21192,41152860,WIN HING CHINESE RESTAURANT,7182091888,"9718 SEAVIEW AVENUE, BROOKLYN, 11236",2017-03-03,A,A,3.5,[u'chinese'],8.0,40.633755900000004,-73.88869070000001
21193,41152741,BEACH CAFE,2129887299,"1326 2 AVENUE, MANHATTAN, 10021",2016-03-08,A,A,3.0,"[u'tradamerican', u'burgers', u'pizza']",131.0,40.767303399999996,-73.9591559
21194,41152727,DADDY-O,2124148884,"44 BEDFORD STREET, MANHATTAN, 10014",2016-05-20,,,3.5,[u'bars'],231.0,40.73037479999999,-74.00425940000002
21195,41152216,PAPAYA DOG,6466547010,"239-11 1 AVENUE, MANHATTAN, 10003",2017-03-03,A,A,3.0,[u'hotdog'],142.0,40.73159570000001,-73.9826697
21196,41152095,BLAKE'S INTERNATIONAL RESTAURANT,9177740914,"4311 CHURCH AVENUE, BROOKLYN, 11203",2016-09-01,A,A,4.0,[u'caribbean'],5.0,40.6514348,-73.9367247
21197,41151989,WIMPY'S RESTAURANT,2129288085,"1232 ST NICHOLAS AVENUE, MANHATTAN, 10032",2016-09-15,A,A,3.5,"[u'breakfast_brunch', u'burgers']",21.0,40.8432547,-73.93793120000002
21198,41151982,ANTONUCCI,2125705100,"168-170 EAST 81 STREET, MANHATTAN, 10028",2017-01-24,A,A,4.0,[u'italian'],92.0,40.775618200000004,-73.95700040000001
21199,41151907,THE BACK ROOM,2122285098,"102 NORFOLK STREET, MANHATTAN, 10002",2016-05-18,A,A,3.5,[u'lounges'],683.0,40.7187348,-73.98694309999998
21200,41151839,JOE'S PIZZERIA RESTAURANT,7182357373,"1121 LIBERTY AVENUE, BROOKLYN, 11208",2017-03-02,A,A,4.0,[u'pizza'],19.0,40.6787243,-73.8679193
21201,41151521,GOOD DISH CAFE,2128728709,"754 5 AVENUE, MANHATTAN, 10019",2016-12-20,A,A,,,,40.7635065,-73.9742096
21202,41151507,BG RESTAURANT,2128728977,"754 5 AVENUE, MANHATTAN, 10019",2015-12-28,A,A,4.0,"[u'cuban', u'fooddeliveryservices']",502.0,40.7635065,-73.9742096
21203,41151265,DELROY'S CAFE,5163598056,"14 DURYEA PLACE, BROOKLYN, 11226",2017-04-12,Z,B,3.5,[u'cafes'],8.0,40.6453188,-73.95751440000002
21204,41151163,GALAXY  DINER,2125864885,"665 9 AVENUE, MANHATTAN, 10036",2016-11-18,A,A,2.5,"[u'diners', u'tradamerican']",309.0,40.761228,-73.99091
21205,41151158,DOMENICOS PIZZERIA,7189660114,"5838 AMBOY ROAD, STATEN ISLAND, 10309",2016-11-10,A,A,4.0,"[u'pizza', u'italian']",32.0,40.5260781,-74.20212690000001
21206,41150646,RUDY'S DELI RESTAURANT,7189377168,"5430 48 STREET, QUEENS, 11378",2016-11-04,B,B,5.0,"[u'delis', u'sandwiches']",1.0,40.73058049999999,-73.9188719
21207,41150606,CAFE BONJOUR DELI & PIZZA,2125757070,"18 WEST 38 STREET, MANHATTAN, 10018",2016-07-28,A,A,3.5,"[u'pizza', u'delis']",13.0,40.7513713,-73.9836923
21208,41150437,DUNKIN' DONUTS,7183380530,"2344 FLATBUSH AVENUE, BROOKLYN, 11234",2016-09-08,A,A,2.5,"[u'coffee', u'donuts']",18.0,40.61278739999999,-73.9263517
21209,41150371,FAST & FRESH BURRITO DELI,7188021661,"84 HOYT STREET, BROOKLYN, 11201",2016-07-28,A,A,4.0,"[u'mexican', u'delis', u'sandwiches']",135.0,40.6880175,-73.98683780000002
21210,41150133,BARNES & NOBLE CAFE,2126973048,"555 5 AVENUE, MANHATTAN, 10017",2016-03-24,A,A,3.5,"[u'bookstores', u'coffee']",87.0,40.75561769999999,-73.97875970000003
21211,41149849,JUN BO RESTAURANT,7188231076,"3791 EAST TREMONT AVENUE, BRONX, 10465",2016-09-07,A,A,2.5,"[u'chinese', u'korean']",5.0,40.8252501,-73.82066569999998
21212,41149653,O'BRIENS,2123911516,"134 WEST   46 STREET, MANHATTAN, 10036",2016-09-12,A,A,,,,40.758053100000005,-73.98380350000001
21213,41149575,BRASSERIE RUHLMANN,2129742020,"45 ROCKEFELLER PLAZA, MANHATTAN, 10111",2016-05-09,A,A,3.5,"[u'french', u'brasseries']",202.0,40.759178600000006,-73.97781640000001
21214,41149565,CAS' WEST INDIAN & AMERICAN RESTAURANT,7188041075,"135 KINGSTON AVENUE, BROOKLYN, 11213",2017-03-17,A,A,4.5,"[u'caribbean', u'indpak']",9.0,40.67526340000001,-73.94163359999999
21215,41149373,EMPIRE COLOMBUS,2124968778,"193 COLUMBUS AVENUE, MANHATTAN, 10023",2017-03-24,A,A,,,,40.77527,-73.98008840000001
21216,41149372,MAD HATTER SALOON,2126962122,"360 3 AVENUE, MANHATTAN, 10016",2017-03-09,,,,,,40.7408826,-73.98163579999998
21217,41149249,SQUIRE DINER,2122852600,"80 BEEKMAN STREET, MANHATTAN, 10038",2016-10-27,A,A,3.5,[u'diners'],104.0,40.7087751,-74.0039209
21218,41149243,FULTON CAFE,7185892233,"800 FOOD CENTER DRIVE, BRONX, 10474",2017-02-10,A,A,4.5,[u'seafoodmarkets'],10.0,40.803178900000006,-73.87504419999998
21219,41149143,LA FOGATA,3477894989,"1549 GATES AVENUE, BROOKLYN, 11237",2016-05-03,A,A,4.0,"[u'mexican', u'bars']",1.0,40.6995581,-73.91215749999998
21220,41149059,DAVID BURKE AT BLOOMINGDALE'S,2127053800,"1000 3 AVENUE, MANHATTAN, 10022",2016-11-16,A,A,3.0,"[u'newamerican', u'burgers']",309.0,40.7617753,-73.96666669999998
21221,41148931,CONNOLLY'S PUB,2124890271,"43 WEST   54 STREET, MANHATTAN, 10019",2016-08-29,A,A,3.0,"[u'tradamerican', u'burgers', u'irish']",122.0,40.762156299999994,-73.9775367
21222,41148907,EMIRATES VIP LOUNGE,7187513662,"0 JFK INTERNATIONAL AIRPORT, QUEENS, 11430",2017-02-22,A,A,,,,40.6413111,-73.77813909999998
21223,41148810,TROPICAL SPANISH RESTAURANT,2124914300,"3771 BROADWAY, MANHATTAN, 10032",2017-02-27,,,4.0,[u'spanish'],14.0,40.834036100000006,-73.9455421
21224,41148780,DOMINO'S,7187693111,"3514 NOSTRAND AVENUE, BROOKLYN, 11229",2016-09-21,A,A,2.0,"[u'pizza', u'chicken_wings', u'sandwiches']",30.0,40.5984223,-73.94185259999998
21225,41148766,TOCQUEVILLE RESTAURANT,2126471515,"3 EAST   15 STREET, MANHATTAN, 10003",2016-07-07,A,A,4.0,"[u'newamerican', u'french']",302.0,40.7365449,-73.99255099999998
21226,41148666,CAFE DUKE,2124450010,"140 WEST   51 STREET, MANHATTAN, 10020",2016-08-08,A,A,3.0,"[u'delis', u'cafes']",257.0,40.7611196,-73.98199609999999
21227,41148569,PAPA JOHN'S,7186723773,"4304 NATIONAL STREET, QUEENS, 11368",2016-10-17,A,A,1.5,[u'pizza'],9.0,40.746607,-73.8640556
21228,41148534,TACU TACU RESTUARANT,7182187889,"134 NORTH    6 STREET, BROOKLYN, 11249",2017-01-18,A,A,,,,40.7178124,-73.95917170000001
21229,41148507,SUBWAY,7182563618,"6814 18 AVENUE, BROOKLYN, 11204",2016-10-04,A,A,3.5,"[u'sandwiches', u'hotdogs']",17.0,40.6171066,-73.99222440000001
21230,41148473,DEL POSTO RISTORANTE,2124978090,"85 10 AVENUE, MANHATTAN, 10011",2016-08-16,A,A,4.0,[u'italian'],1159.0,40.7432086,-74.0079542
21231,41148325,BARKING DOG LUNCHEONETTE,2128311800,"1678 3 AVENUE, MANHATTAN, 10128",2016-04-13,A,A,3.0,"[u'tradamerican', u'desserts', u'breakfast_brunch']",387.0,40.784115,-73.950513
21232,41148236,SUSHI FAMILY EXPRESS,7183212231,"3548 UNION STREET, QUEENS, 11354",2017-03-08,A,A,3.5,"[u'sushi', u'japanese', u'buffets']",105.0,40.764183700000004,-73.828075
21233,41148214,P.J. CLARKE'S ON THE HUDSON,2122851500,"4 WORLD FINANCIAL CENTER, MANHATTAN, 10281",2016-05-17,A,A,3.0,"[u'tradamerican', u'bars']",356.0,40.714166999999996,-74.016111
21234,41148107,HIDDEN CITY CAFE,2129796161,"145 EAST   23 STREET, MANHATTAN, 10010",2016-02-11,A,A,3.0,"[u'sandwiches', u'cafes']",13.0,40.7395281,-73.98416399999998
21235,41148002,WHAT A BAGEL CAFE,7183430303,"25701 UNION TURNPIKE, QUEENS, 11004",2016-05-04,A,A,3.0,[u'bagels'],21.0,40.7453732,-73.71516940000001
21236,41147913,SUBWAY,2125344676,"1885 3 AVENUE, MANHATTAN, 10029",2016-10-04,A,A,1.0,"[u'sandwiches', u'hotdogs']",2.0,40.7904205,-73.94550269999998
21237,41147901,EL CASTILLO RESTAURANT,7184508694,"935 EAST  163 STREET, BRONX, 10459",2017-01-13,A,A,,,,40.821321000000005,-73.89653899999998
21238,41147661,RAJA SWEETS & FAST FOOD,7184243600,"7231 37 AVENUE, QUEENS, 11372",2016-11-17,A,A,4.0,"[u'indpak', u'vegetarian', u'coffee']",63.0,40.7490461,-73.89290059999998
21239,41147597,EL NUEVO SABOR LATINO,7187889063,"620 4 AVENUE, BROOKLYN, 11215",2016-12-23,A,A,,,,40.664856,-73.9939053
21240,41147516,BLENHEIM,2122437073,"283 WEST 12 STTREET, MANHATTAN, 10014",2016-11-09,,,3.5,[u'newamerican'],144.0,40.7375386,-74.00400929999998
21241,41147318,FEENEY'S PUB,9177547597,"6201 5 AVENUE, BROOKLYN, 11220",2016-12-21,A,A,4.0,[u'bars'],4.0,40.638094,-74.017173
21242,41147269,HUNAN CHINESE RESTAURANT,7189374958,"2414 34 AVENUE, QUEENS, 11106",2017-01-26,A,A,3.0,[u'chinese'],19.0,40.76139310000001,-73.9309306
21243,41146966,RABBIT CLUB,2122540575,"124 MACDOUGAL STREET, MANHATTAN, 10012",2017-03-10,A,A,4.0,[u'bars'],261.0,40.7300269,-74.00048890000001
21244,41146939,THE FLYING LOBSTER,3475260888,"144 UNION STREET, BROOKLYN, 11231",2016-05-31,A,A,4.0,[u'wine_bars'],10.0,40.6840435,-74.00176909999998
21245,41146469,ANI PIZZA,7182788806,"4318 25 AVENUE, QUEENS, 11103",2016-09-21,B,B,3.5,"[u'pizza', u'salad', u'sandwiches']",58.0,40.766371899999996,-73.9086362
21246,41146372,BLAKE & TODD,2128830010,"52 VANDERBILT AVENUE, MANHATTAN, 10017",2017-02-23,A,A,3.0,"[u'delis', u'sandwiches']",83.0,40.75409310000001,-73.9771786
21247,41146119,EUROPA CAFE,2126953939,"11 PENN PLAZA, MANHATTAN, 10001",2017-03-01,,B,3.0,"[u'sandwiches', u'salad', u'breakfast_brunch']",35.0,40.749298100000004,-73.99149450000002
21248,41146015,STARBUCKS,2129771382,"1380 6 AVENUE, MANHATTAN, 10019",2016-03-08,A,A,3.0,[u'coffee'],24.0,40.7636885,-73.9772437
21249,41146006,STARBUCKS,7184775010,"2655 RICHMOND AVENUE, STATEN ISLAND, 10314",2016-03-15,A,A,4.0,[u'coffee'],12.0,40.582418,-74.1659155
21250,41145911,WA LUNG KITCHEN,2122543775,"557 GRAND STREET, MANHATTAN, 10002",2016-12-02,A,A,3.0,[u'chinese'],34.0,40.7137799,-73.98019790000001
21251,41145879,DOUGLASTON MANOR,7182248787,"6320 COMMONWEALTH BLVD, QUEENS, 11363",2016-05-12,A,A,3.0,"[u'venues', u'catering', u'wedding_planning']",45.0,40.754765899999995,-73.7299431
21252,41145557,NEW ASHA SRI LANKAN RESTAURANT,7184200649,"322 VICTORY BOULEVARD, STATEN ISLAND, 10301",2016-03-21,A,A,4.5,[u'srilankan'],84.0,40.634208799999996,-74.0852984
21253,41145521,PIZZA BELLA,7185071009,"8130 BROADWAY, QUEENS, 11373",2016-05-23,A,A,4.0,[u'pizza'],15.0,40.7428533,-73.88321429999998
21254,41145185,SZECHUAN GARDEN,7185630808,"2428 CRESTON AVENUE, BRONX, 10468",2016-08-11,A,A,1.0,[u'restaurants'],1.0,40.861424,-73.89863270000001
21255,41145163,PHO BANG RESTAURANT,7189395520,"4107 KISSENA BOULEVARD, QUEENS, 11355",2017-02-15,A,A,3.5,[u'vietnamese'],400.0,40.7582041,-73.8290214
21256,41145134,"DUNKIN' DONUTS, BASKIN ROBBINS",2127225767,"1392 LEXINGTON AVENUE, MANHATTAN, 10128",2017-01-25,A,A,3.0,"[u'donuts', u'coffee']",20.0,40.7831672,-73.95318089999998
21257,41145020,WEBSTER HALL,2123531600,"125 EAST   11 STREET, MANHATTAN, 10003",2016-07-14,A,A,2.5,"[u'musicvenues', u'danceclubs', u'bars']",789.0,40.7317679,-73.9892102
21258,41144948,"DUNKIN' DONUTS, BASKIN ROBBINS",6466614262,"815 10 AVENUE, MANHATTAN, 10019",2016-12-01,A,A,2.0,[u'icecream'],9.0,40.7675883,-73.990066
21259,41144858,CAMP,7188528086,"179 SMITH STREET, BROOKLYN, 11201",2017-03-03,B,B,3.5,[u'bars'],180.0,40.685749200000004,-73.99112819999998
21260,41144626,NEW BEIJING RESTAURANT,7188684701,"1342 CENTRAL AVENUE, QUEENS, 11691",2016-09-06,A,A,,,,40.682081,-73.71252270000001
21261,41144476,BURGER KING,7182843397,"971 FLATBUSH AVENUE, BROOKLYN, 11226",2017-03-15,A,A,1.0,"[u'hotdogs', u'burgers']",7.0,40.6478935,-73.95785200000002
21262,41144262,BURGER KING,7182368074,"6421 14 AVENUE, BROOKLYN, 11219",2016-12-05,A,A,2.0,"[u'hotdogs', u'coffee', u'burgers']",39.0,40.624787,-73.999185
21263,41144258,BURGER KING,7187650844,"5212 5 AVENUE, BROOKLYN, 11220",2016-05-10,A,A,2.5,[u'burgers'],8.0,40.643737200000004,-74.01173299999998
21264,41144145,TROPIX BAR & LOUNGE,7182750024,"9532 QUEENS BOULEVARD, QUEENS, 11374",2016-09-07,A,A,3.5,"[u'lounges', u'tradamerican']",176.0,40.7302409,-73.8635984
21265,41144043,JIMBO'S HAMBURGER PALACE,2129260338,"528 WEST  145 STREET, MANHATTAN, 10031",2016-11-10,A,A,3.5,[u'burgers'],45.0,40.82571799999999,-73.9492355
21266,41144024,RIDGEWAY DINER,2127410096,"664 6 AVENUE, MANHATTAN, 10010",2017-02-21,A,A,3.5,"[u'diners', u'sandwiches', u'breakfast_brunch']",49.0,40.7412408,-73.993719
21267,41143605,BOBBY VAN'S STEAKHOUSE,2123448463,"25 BROAD STREET, MANHATTAN, 10004",2017-04-03,A,A,3.5,"[u'steak', u'seafood', u'tradamerican']",303.0,40.7060887,-74.0111372
21268,41143475,CERVANTES RESTAURANT,7182928865,"536 EAST  138 STREET, BRONX, 10454",2016-12-08,A,A,5.0,"[u'bars', u'mexican']",1.0,40.806821,-73.91823099999998
21269,41143410,PRESS 195,7182811950,"4011 BELL BOULEVARD, QUEENS, 11361",2017-02-28,,C,4.0,"[u'sandwiches', u'bars', u'tradamerican']",714.0,40.7639473,-73.7708808
21270,41143179,NAGOMI,2123878230,"179 PRINCE STREET, MANHATTAN, 10012",2016-10-31,A,A,3.0,[u'sushi'],75.0,40.726327500000004,-74.0020203
21271,41143170,VINNY'S PIZZA,7186994433,"9701 57 AVENUE, QUEENS, 11368",2017-03-28,,B,3.0,"[u'pizza', u'italian']",16.0,40.737342100000006,-73.8639468
21272,41143058,THE ROOSEVELT HOTEL,2128856076,"45 EAST   45 STREET, MANHATTAN, 10017",2016-03-30,A,A,2.5,[u'hotels'],619.0,40.754750099999995,-73.97747869999998
21273,41142962,STARBUCKS,9175341397,"80 DELANCEY STREET, MANHATTAN, 10002",2016-10-18,A,A,2.5,[u'coffee'],104.0,40.719353999999996,-73.9898599
21274,41142715,CAFE ZAIYA,2122539700,"69 COOPER SQUARE, MANHATTAN, 10003",2016-03-25,A,A,4.0,"[u'bakeries', u'japanese', u'coffee']",136.0,40.729139200000006,-73.98992840000001
21275,41142675,DUNKIN' DONUTS,7183356473,"0 LAGUARDIA AIRPORT, QUEENS, 11371",2016-03-10,A,A,2.5,"[u'donuts', u'coffee']",15.0,40.7769271,-73.87396590000002
21276,41142665,"DUNKIN' DONUTS, BASKIN ROBBINS",7183356473,"0 LAGUARDIA AIRPORT, QUEENS, 11371",2017-02-08,A,A,2.5,"[u'donuts', u'coffee']",15.0,40.7769271,-73.87396590000002
21277,41142640,MULINO,7183989001,"133 5 AVENUE, BROOKLYN, 11217",2016-05-24,,,3.5,"[u'italian', u'salad']",70.0,40.6785973,-73.97897449999998
21278,41142578,GRAPE AND GRAIN,2124200002,"620 EAST    6 STREET, MANHATTAN, 10009",2016-10-18,A,A,4.0,"[u'wine_bars', u'newamerican']",267.0,40.723903,-73.980852
21279,41142467,EMMETT O'LUNNEY'S IRISH PUB,2129575100,"210 WEST   50 STREET, MANHATTAN, 10019",2016-10-27,A,A,3.5,"[u'irish', u'irish_pubs']",177.0,40.7614519,-73.98452309999998
21280,41142418,CAFE D'ALSACE,2127225133,"1695 2 AVENUE, MANHATTAN, 10128",2016-11-10,A,A,4.0,"[u'french', u'breakfast_brunch', u'dinnertheater']",891.0,40.779172100000004,-73.95108409999999
21281,41142394,TAZA CAFE AND DELI,2127791200,"350 PARK AVENUE SOUTH, MANHATTAN, 10010",2017-01-24,A,A,3.0,"[u'delis', u'sandwiches']",46.0,40.741820000000004,-73.985529
21282,41142355,GAO MING BAKERY,7186338865,"5110 8 AVENUE, BROOKLYN, 11220",2017-03-20,A,A,4.5,[u'bakeries'],9.0,40.640491,-74.004713
21283,41142211,TELEPAN,2125804300,"7274 WEST 69 STREET, MANHATTAN, 10023",2016-05-04,A,A,4.0,[u'newamerican'],518.0,40.775715500000004,-73.9813735
21284,41142210,BARBOUNIA,2129950242,"250 PARK AVENUE SOUTH, MANHATTAN, 10003",2017-04-05,A,A,3.5,"[u'greek', u'mediterranean', u'mideastern']",914.0,40.738136100000006,-73.98793049999998
21285,41142196,UKUS,7182678587,"4208 30 AVENUE, QUEENS, 11103",2017-03-29,A,A,4.0,"[u'modern_european', u'mediterranean']",63.0,40.7628952,-73.91315340000001
21286,41142173,EL COFRE RESTAURANT,7189351153,"454 MYRTLE AVENUE, BROOKLYN, 11205",2016-08-05,A,A,3.5,[u'latin'],42.0,40.693294200000004,-73.96735240000001
21287,41141976,WING WAH KITCHEN I,7188433137,"11720 ROCKAWAY BOULEVARD, QUEENS, 11420",2016-11-10,A,A,,,,40.676032,-73.82030300000002
21288,41141781,ST. FRANCIS ACQUISTA FOOD SERVICE,7184895204,"180 REMSEN STREET, BROOKLYN, 11201",2016-04-01,A,A,,,,40.6932301,-73.99216520000002
21289,41141755,JADE GARDEN,7186580310,"17012 HILLSIDE AVENUE, QUEENS, 11432",2017-03-18,A,A,1.0,[u'chinese'],3.0,40.7110493,-73.7914657
21290,41141439,FREDDY'S DELI,7187825233,"895 GRAND STREET, BROOKLYN, 11211",2017-03-27,A,A,,,,40.712533799999996,-73.93827929999998
21291,41141330,TOASTIES,2125131730,"25 JOHN STREET, MANHATTAN, 10038",2016-12-28,A,A,3.5,[u'sandwiches'],64.0,40.7098097,-74.0085713
21292,41140992,CIBO EXPRESS GOURMET MARKET,7186519494,"4 LAGUARDIA AIRPORT, QUEENS, 11369",2017-02-08,A,A,,,,40.768806899999994,-73.8672612
21293,41140991,CIPRIANI,6467230812,"55 WALL STREET, MANHATTAN, 10005",2016-07-25,A,A,3.5,"[u'italian', u'gourmet']",148.0,40.7060794,-74.0093213
21294,41140987,NOL BU FOOD,7186614076,"14921A 41 AVENUE, QUEENS, 11355",2016-09-06,A,A,,,,40.7485388,-73.863376
21295,41140612,STARBUCKS,2125862142,"870 7 AVENUE, MANHATTAN, 10019",2017-04-14,A,A,3.0,[u'coffee'],11.0,40.7647208,-73.981184
21296,41140140,OHANA JAPANESE HIBACHI SEAFOOD & STEAK,7188850700,"500 CITY ISLAND AVE, BRONX, 10464",2016-04-26,A,A,3.5,"[u'japanese', u'wine_bars']",85.0,40.85226289999999,-73.7889349
21297,41139783,JK & SONS COFFEE SHOP,7187822366,"801 BROADWAY, BROOKLYN, 11206",2016-09-30,A,A,3.5,"[u'diners', u'tradamerican', u'sandwiches']",23.0,40.6997359,-73.94016979999998
21298,41139612,BLOSSOM,2126271144,"187 9 AVENUE, MANHATTAN, 10011",2016-08-16,A,A,4.0,"[u'vegetarian', u'vegan']",799.0,40.7455179,-74.002359
21299,41139608,MOTT CORNER,2124311192,"58 KENMARE STREET, MANHATTAN, 10012",2016-04-15,A,A,3.5,[u'cafes'],16.0,40.72081910000001,-73.9959233
21300,41139460,TAJ MAHAL RESTAURANT,7182972201,"14801 HILLSIDE AVENUE, QUEENS, 11435",2016-12-02,A,A,3.0,"[u'indpak', u'venues', u'bangladeshi']",68.0,40.706283899999995,-73.80879300000001
21301,41139432,THE HAAB MEXICAN CAFE,7187294838,"4722 48 AVENUE, QUEENS, 11377",2017-03-23,,B,4.5,"[u'mexican', u'breakfast_brunch']",146.0,40.7389738,-73.91782380000001
21302,41139411,HELL'S KITCHEN,2129771588,"754 9 AVENUE, MANHATTAN, 10019",2017-01-18,A,A,4.0,[u'mexican'],193.0,40.7639544,-73.98862969999998
21303,41139263,SCARLATTO,2127304535,"250 WEST   47 STREET, MANHATTAN, 10036",2016-08-25,A,A,3.5,[u'italian'],312.0,40.7598419,-73.98670209999999
21304,41139255,HUDSON FOOD COURT,2123672192,"333 HUDSON STREET, MANHATTAN, 10013",2016-12-21,A,A,2.5,[u'tradamerican'],25.0,40.7271456,-74.00736459999999
21305,41139219,DOKEBI GRILL,7187821424,"199 GRAND STREET, BROOKLYN, 11211",2017-03-07,,B,3.5,"[u'korean', u'bars', u'bbq']",284.0,40.71421400000001,-73.96028390000001
21306,41139066,HALLAL SANDWICH SHOP,7187269262,"2561 STEINWAY STREET, QUEENS, 11103",2016-11-09,A,A,,,,40.7663249,-73.9126575
21307,41139007,POLLOS A LA BRASA MARIO,7182059898,"6201 WOODSIDE AVENUE, QUEENS, 11377",2017-03-30,A,A,3.5,"[u'steak', u'seafood', u'colombian']",30.0,40.744735999999996,-73.9024073
21308,41138984,HOTEL PIERRE-BANQUET KITCHEN,2128388000,"2 EAST   61 STREET, MANHATTAN, 10065",2017-01-24,A,A,,,,40.7651281,-73.97203979999998
21309,41138983,HOTEL PIERRE-MAIN KITCHEN,2128388000,"2 EAST   61 STREET, MANHATTAN, 10065",2017-01-24,,,,,,40.7651281,-73.97203979999998
21310,41138977,PERRINE,2129408195,"2 EAST   61 STREET, MANHATTAN, 10065",2016-09-23,A,A,4.5,"[u'newamerican', u'french']",12.0,40.7651281,-73.97203979999998
21311,41138910,MI NUEVO RANCHO BAR & RESTAURANT,7183616513,"4320 GREENPOINT AVENUE, QUEENS, 11104",2016-06-16,A,A,4.0,"[u'mexican', u'breakfast_brunch', u'salad']",68.0,40.7409739,-73.92129899999998
21312,41138610,DANDANA,7182046811,"4221 BROADWAY, QUEENS, 11103",2016-03-12,A,A,3.0,"[u'hookah_bars', u'mediterranean', u'cocktailbars']",73.0,40.7579004,-73.916703
21313,41138581,COLUMBUS AVE DELI & CAFE,2127219040,"556 COLUMBUS AVENUE, MANHATTAN, 10024",2016-05-27,A,A,,,,40.7871628,-73.9719684
21314,41138498,NEW YORK BURGER CO,2122291404,"678 6 AVENUE, MANHATTAN, 10010",2017-03-30,A,A,3.5,"[u'burgers', u'tradamerican']",353.0,40.741775,-73.993633
21315,41138257,PATTY PLUS BAKERY & RESTAURANT,7185227565,"324 LIVINGSTON STREET, BROOKLYN, 11217",2017-03-21,A,A,3.0,"[u'bakeries', u'caribbean']",17.0,40.688075899999994,-73.98174759999998
21316,41138136,SAL'S RESTAURANT,7187738160,"810 FRANKLIN AVENUE, BROOKLYN, 11225",2016-03-22,A,A,4.5,"[u'tradamerican', u'halal', u'breakfast_brunch']",22.0,40.670266399999996,-73.95839529999998
21317,41138123,ABC COCINA / ABCV,2126772233,"38 EAST 19 STREET, MANHATTAN, 10003",2016-07-26,A,A,4.0,"[u'newamerican', u'french']",2386.0,40.7380502,-73.98922459999999
